393.9278634	1102.448704	153.4629009	811.4741899	190.4956916	39.59690484	179.8135503	20.85045639	114.5512665	21.25212628	58.29913861	7.479689271	51.93798228	9.0372954	250.814674	623.791245	0.654080329	0.402081107	7.584581575
743.1399187	1547.067687	158.1715865	622.8234879	89.03024213	14.71224185	64.91298496	6.560859816	33.17902486	6.466028917	16.89179292	2.289272135	17.15857659	3.253810999	240.7480469	185.1135359	0.591654161	1.300542641	43.31011461
712.8027428	1768.946384	218.2131681	1003.864443	181.5110379	25.55741225	148.5755367	16.09615882	83.09649777	15.8069766	42.0098506	5.217180309	37.13356156	6.242811527	261.5925602	528.9851826	0.475790032	0.494517746	19.19564709
909.8926192	2225.332704	313.9563303	1715.506197	382.2015451	34.61670158	325.1591711	33.34147318	155.6281512	25.40443467	59.59353885	7.091578561	45.54401295	7.327913564	255.7130601	735.6001817	0.300203047	0.347625064	19.97831461
696.92133	1903.450525	264.0603508	1308.05023	288.5367009	36.49749448	239.4477548	24.17955775	105.7503001	18.30495912	40.95687773	5.049447157	32.34922358	5.893553884	283.467245	479.447433	0.424503007	0.591237382	21.54368028
1347.164499	3535.041896	471.3475097	2188.197076	435.9682904	51.90825746	374.2013048	39.86597409	188.8892761	33.36390582	80.06037091	9.787399244	64.72374139	11.70272551	275.6505721	709.2889706	0.392898151	0.388629435	20.81407024
347.2357226	788.4773683	79.54285717	322.2305317	44.74691442	12.87706058	36.07939557	3.853959192	19.9474997	4.235231454	12.9060607	1.87543215	15.88116017	3.272243283	274.8886773	159.9306078	0.979781422	1.718799679	21.86463198
348.215131	740.5043472	73.32576279	288.3320268	37.54918551	13.23548319	29.88147684	3.217522413	17.8984998	3.608149008	11.07591704	1.666448854	14.68187462	2.940495317	276.0536737	138.0850355	1.207986682	1.999157061	23.71734809
323.7771279	761.8626148	78.16377252	319.5242453	45.24967994	13.39201357	36.00251128	3.795969074	20.52479677	4.108549649	13.19393872	1.918608537	16.23689245	3.343088618	271.4139364	160.991645	1.014367585	1.685888336	19.94083098
403.7444747	891.1571011	92.35469788	368.2723976	52.54626317	11.79557121	40.08374133	4.483092911	24.11800656	4.764254476	14.02277019	2.002649598	16.83177788	3.176923943	309.1893324	177.4077254	0.785755751	1.742817747	23.98703675
474.1039002	1026.320024	109.2031449	441.260299	63.47439282	14.13417814	51.17858047	5.314117301	27.59392992	5.62948921	15.56082587	2.360241067	18.45813903	3.518515517	312.4799197	194.6742119	0.758142425	1.605142852	25.68535752
461.9769321	974.5095418	102.5659066	403.3810726	55.5355227	12.90697598	41.75241619	4.688006656	24.03482069	4.927141413	14.21368113	2.118190889	16.14192276	3.137319504	336.1531407	173.776837	0.819448941	1.934395553	28.61969661
401.1661669	882.8380155	95.08549969	377.1866954	55.75043586	12.35327978	43.7963963	4.792922997	24.66588321	4.991261988	14.1040324	2.131816845	16.11069387	2.964007073	327.5393433	173.2427772	0.764297767	1.890637801	24.90061385
394.9358599	864.4789188	93.40680778	369.1985875	53.43307895	11.79660169	42.84797956	4.497581899	23.30097292	4.858523299	13.22051318	1.978913093	15.52000627	3.151303782	304.9800222	165.0181839	0.753720412	1.848160094	25.44688792
354.1608307	936.5856714	127.2283823	560.740132	104.7784663	17.88316872	81.91361803	9.907347648	48.37150811	8.739521367	22.8163841	2.946832046	21.39474188	3.038276839	362.636158	286.2091725	0.590138619	1.267031922	16.55363887
374.170566	976.8262492	126.2071433	606.4069947	129.4016604	17.01999014	102.3648672	13.90771269	69.26342483	13.60386235	36.00047616	5.07047233	34.9304847	5.046010014	428.8676638	502.6651293	0.452103169	0.853187617	10.71186298
451.7697362	1108.606003	142.5582468	667.2733904	139.415423	19.23079916	105.753565	12.36426215	64.69727035	11.42468816	32.54496901	4.269962863	30.90137998	4.226665975	447.3929974	437.8803596	0.484192489	1.021724285	14.6197269
460.9877255	1031.360166	119.791114	541.8669628	91.96371497	15.78221374	72.83249545	7.241513461	36.51214492	7.473219891	17.36756013	2.050556283	16.68390191	2.364605451	454.6506328	221.8989441	0.589550086	2.0489085	27.63069023
455.4401301	1164.520344	154.7149764	713.8332735	150.4209739	20.89074027	121.4989697	14.71289968	78.82271813	14.36456208	38.27441765	5.426310437	37.08757654	5.665357577	435.9321349	523.7754274	0.472429457	0.832288252	12.28012646
369.8130873	1065.861666	148.7968375	696.243755	139.724766	28.74005343	114.3063846	13.11814636	68.8355349	13.18700984	35.31019691	5.116367457	37.50209815	6.538466534	289.5328904	464.6013281	0.695247229	0.623185671	9.861130591
416.8008078	992.8306376	123.3118884	526.680121	91.32417178	15.98594625	68.11650732	7.93535328	35.69372426	6.953091014	17.30328699	2.456400558	16.36661969	2.569854958	442.5703066	217.2893951	0.619644967	2.036778216	25.46651756
623.7158873	1437.493589	162.5653235	686.6585533	113.5307557	16.04495679	94.63274858	11.58746597	66.72045638	13.11174145	37.14509528	5.125972554	36.03349058	5.200053576	482.6950339	484.9628627	0.473243541	0.995323706	17.30933854
590.5408419	1488.443692	177.9262262	789.7646539	143.9667981	16.49216048	119.2453773	15.37198572	90.55790363	18.15523769	52.33676391	7.540549405	54.71888566	8.021471333	336.0761195	726.4578964	0.38481256	0.462622984	10.79226733
477.0424694	1157.029805	129.8733012	560.2984024	97.79297029	12.88745045	91.60373593	11.78188693	71.56468127	14.33580413	39.92219978	5.260853131	34.59456034	4.720619696	275.9033943	498.0103152	0.416274906	0.554011405	13.78952254
